"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"RpL29.1",1.6892432436421e-11,-0.291114081169103,0.97,0.974,1.57420577875007e-07,"8","RpL29"
"CG12643.6",1.78803324784565e-11,-0.555826171755435,0.071,0.313,1.66626818366736e-07,"8","CG12643"
"ppk17.8",2.02059206771567e-11,-0.915943203731736,0.036,0.262,1.88298974790423e-07,"8","ppk17"
"GstD5.7",2.07623266850309e-11,-1.30623172401606,0.213,0.427,1.93484122377803e-07,"8","GstD5"
"CG30339.4",2.23137023947302e-11,0.299092586732771,0.361,0.163,2.0794139261649e-07,"8","CG30339"
"ERp60.4",2.7293862390633e-11,-0.443788506682438,0.657,0.795,2.54351503618309e-07,"8","ERp60"
"Clc.3",2.75390694925596e-11,-0.369982652032142,0.84,0.904,2.56636588601163e-07,"8","Clc"
"Ric.3",2.89692918228108e-11,-0.500485614241099,0.136,0.38,2.69964830496774e-07,"8","Ric"
"RpL15.2",3.08677799424916e-11,-0.255318285410346,0.982,0.984,2.87656841284079e-07,"8","RpL15"
"CG12428.5",3.33957091534215e-11,-0.716904022091121,0.036,0.258,3.11214613600735e-07,"8","CG12428"
"Prosbeta3.2",3.7518704959216e-11,-0.444129202103856,0.58,0.716,3.49636811514933e-07,"8","Prosbeta3"
"CG6184.4",4.35018319183504e-11,-0.483808988144434,0.42,0.595,4.05393571647107e-07,"8","CG6184"
"CG10301.6",5.55096467817517e-11,-0.572700954259017,0.556,0.672,5.17294398359144e-07,"8","CG10301"
"Spase22-23.2",7.16273368080317e-11,-0.399294673973025,0.615,0.752,6.67495151714047e-07,"8","Spase22-23"
"IA-2.6",8.77123438775e-11,-0.593432589892349,1,0.99,8.17391332594422e-07,"8","IA-2"
"Swim.8",1.19914812482212e-10,-0.89224167081798,0.071,0.289,1.11748613752174e-06,"8","Swim"
"Pdxk.3",1.22564488336361e-10,0.295587072649335,0.491,0.258,1.14217846680655e-06,"8","Pdxk"
"CG12054.5",1.48836313319894e-10,0.369056025743715,0.87,0.696,1.38700560382809e-06,"8","CG12054"
"mspo.6",1.522388577597e-10,-0.597352451523757,0.036,0.251,1.41871391546265e-06,"8","mspo"
"AnxB9.3",1.85224547526447e-10,-0.490294521101385,0.385,0.58,1.72610755839896e-06,"8","AnxB9"
"l(2)k09913.6",2.00729634846548e-10,-0.587622102097897,0.538,0.672,1.87059946713498e-06,"8","l(2)k09913"
"CG15312.8",2.34017362497359e-10,-0.860437966868432,0.142,0.356,2.18080780111289e-06,"8","CG15312"
"InR.5",2.52792475310805e-10,-0.544563109664345,0.148,0.363,2.35577307742139e-06,"8","InR"
"pyd",2.56046860284679e-10,0.315266191059907,0.314,0.14,2.38610069099292e-06,"8","pyd"
"veil.8",2.66465652313435e-10,-1.14936760271527,0.515,0.591,2.4831934139089e-06,"8","veil"
"Pgm.3",2.91938144453278e-10,0.405997958508019,0.574,0.374,2.7205715681601e-06,"8","Pgm"
"AMPdeam.4",3.16167751386199e-10,-0.525091390277567,0.254,0.467,2.94636727516799e-06,"8","AMPdeam"
"scu.2",3.47233218228107e-10,-0.474294259770714,0.219,0.446,3.23586636066773e-06,"8","scu"
"CG4692.3",3.71024760680331e-10,-0.299942697908552,0.905,0.932,3.45757974478e-06,"8","CG4692"
"Ef1gamma.3",3.77600567362151e-10,-0.372208002587666,0.751,0.843,3.51885968724788e-06,"8","Ef1gamma"
"Nap1",4.00387005400519e-10,-0.439202585364059,0.462,0.622,3.73120650332744e-06,"8","Nap1"
"Nacalpha.1",4.02277060821529e-10,-0.364517838418873,0.734,0.819,3.74881992979583e-06,"8","Nacalpha"
"RpS6.1",4.07827792102907e-10,-0.292525117654728,0.899,0.91,3.80054719460699e-06,"8","RpS6"
"CG9801.7",4.35530078085437e-10,-0.638563173543962,0.03,0.234,4.05870479767819e-06,"8","CG9801"
"Tango13.5",4.76264427304523e-10,0.3199707880626,0.639,0.396,4.43830819805085e-06,"8","Tango13"
"twr.3",5.62591947150032e-10,-0.356791119727595,0.669,0.796,5.24279435549114e-06,"8","twr"
"SP1029.8",6.09105210521278e-10,-0.607602950998108,0.036,0.239,5.67625145684779e-06,"8","SP1029"
"RpS30.1",6.52482896277421e-10,-0.283989849414714,0.953,0.957,6.08048811040928e-06,"8","RpS30"
"ImpL3.8",6.77351836733557e-10,-1.05780471644786,0.609,0.694,6.31224176652002e-06,"8","ImpL3"
"RpL5.3",6.9567824489174e-10,-0.266423449540438,0.982,0.977,6.48302556414613e-06,"8","RpL5"
"EF2.2",7.03569578213757e-10,-0.316819490559081,0.899,0.937,6.556564899374e-06,"8","EF2"
"CG18549.8",7.18380711821854e-10,-0.559162874962403,0.053,0.26,6.69458985346786e-06,"8","CG18549"
"RpL9.1",7.28066392599872e-10,-0.288208974074609,0.923,0.93,6.78485071263821e-06,"8","RpL9"
"CG7337.2",7.80635604792409e-10,-0.480892986163712,0.201,0.411,7.27474320106046e-06,"8","CG7337"
"PHGPx.4",7.84445019703384e-10,-0.477650085605413,0.604,0.703,7.31024313861584e-06,"8","PHGPx"
"Fur1.7",8.63335196760504e-10,-0.473943594547295,0.071,0.284,8.04542069861113e-06,"8","Fur1"
"CG12796.5",9.01171757911728e-10,-0.465578797947563,0.024,0.217,8.39801961197939e-06,"8","CG12796"
"Hsp60.3",1.00995550952635e-09,-0.471705143228554,0.396,0.573,9.41177539327603e-06,"8","Hsp60"
"Mgstl.3",1.10020982254282e-09,-0.478041829818756,0.089,0.301,1.02528553362765e-05,"8","Mgstl"
"CG7834.2",1.156366134743e-09,-0.413980504765088,0.432,0.618,1.077617600967e-05,"8","CG7834"
"Nlp.4",1.18660409062069e-09,-0.409467366640957,0.598,0.705,1.10579635204942e-05,"8","Nlp"
"Ptx1.7",1.28055825158482e-09,-0.490946875772714,0.396,0.582,1.19335223465189e-05,"8","Ptx1"
"CG3987.7",1.68985460941613e-09,-0.582906230291821,0.432,0.567,1.57477551051489e-05,"8","CG3987"
"sn.5",1.75462861303179e-09,0.263160413849534,0.438,0.224,1.63513840448432e-05,"8","sn"
"fu12.3",1.80699996861566e-09,-0.502914241632068,0.107,0.313,1.68394327075294e-05,"8","fu12"
"CG11899.5",1.90498604435358e-09,0.267376480190196,0.521,0.295,1.77525649473311e-05,"8","CG11899"
"Ih.5",1.93038361601246e-09,-0.492607250049646,0.29,0.497,1.79892449176202e-05,"8","Ih"
"CG1824.7",2.1896095134848e-09,-0.663747135092993,0.089,0.285,2.04049710561649e-05,"8","CG1824"
"CG6357.6",2.75842828937687e-09,0.289218344229093,0.473,0.258,2.5705793228703e-05,"8","CG6357"
"rgn.3",2.89981258483138e-09,0.260940460531808,0.296,0.132,2.70233534780436e-05,"8","rgn"
"CG15093.5",3.28606627217558e-09,-0.606023196690288,0.195,0.398,3.06228515904043e-05,"8","CG15093"
"Dcp-1.4",3.47622427391055e-09,-0.435969680846564,0.018,0.199,3.23949340085724e-05,"8","Dcp-1"
"Tsp42Er.5",4.50707015227264e-09,-0.540716349630996,0.136,0.337,4.20013867490287e-05,"8","Tsp42Er"
"Pka-C1.3",4.86700713338941e-09,0.416688013401614,0.763,0.591,4.53556394760559e-05,"8","Pka-C1"
"Myo31DF",5.13812917091764e-09,0.294698215763389,0.302,0.143,4.78822257437814e-05,"8","Myo31DF"
"CG33303.3",5.40843298304992e-09,-0.461987260905413,0.355,0.53,5.04011869690422e-05,"8","CG33303"
"CG2556.3",5.46090479348582e-09,0.274254866331927,0.917,0.777,5.08901717704944e-05,"8","CG2556"
"Tctp.2",6.92769020483351e-09,-0.295945419984864,0.888,0.913,6.45591450188435e-05,"8","Tctp"
"Pdi.3",7.21802884711915e-09,-0.350046559296946,0.675,0.793,6.72648108263033e-05,"8","Pdi"
"CHOp24.2",8.73251897054224e-09,-0.347589377007943,0.533,0.68,8.13783442864831e-05,"8","CHOp24"
"SmF.4",1.02279962986311e-08,-0.42666066239063,0.278,0.482,9.53146975069433e-05,"8","SmF"
"UK114.7",1.16875740243824e-08,-0.693900110717386,0.089,0.275,0.000108916502333219,"8","UK114"
"Aldh.7",1.20973898782503e-08,-0.539504385774509,0.379,0.551,0.000112735576275415,"8","Aldh"
"Ost48.3",1.38285042084923e-08,-0.41591196633901,0.467,0.614,0.00012886783071894,"8","Ost48"
"Prosbeta1.3",1.42518831541117e-08,-0.357013375771681,0.479,0.648,0.000132813299113167,"8","Prosbeta1"
"RhoL.5",1.74493371445395e-08,-0.422783312672568,0.314,0.504,0.000162610372849964,"8","RhoL"
"sda.4",1.80000745191314e-08,0.358369635640854,0.497,0.303,0.000167742694443785,"8","sda"
"RpL24-like",1.87605116202228e-08,-0.349037412709733,0.621,0.747,0.000174829207788856,"8","RpL24-like"
"Rtnl1.4",1.89636765590092e-08,-0.437715590896167,0.462,0.598,0.000176722501853407,"8","Rtnl1"
"CG3446.1",1.96191129357959e-08,-0.316817924195785,0.781,0.854,0.000182830513448682,"8","CG3446"
"Cyp6d5.7",2.09376330713103e-08,-0.53643644513539,0.041,0.218,0.000195117802591541,"8","Cyp6d5"
"Dh31.8",2.14947695691222e-08,-2.53713486292271,0.515,0.617,0.00020030975761465,"8","Dh31"
"betaTub97EF.5",2.24719606766856e-08,-0.392972429585149,0.036,0.209,0.000209416201546033,"8","betaTub97EF"
"ATPsyn-Cf6.4",2.45795661261711e-08,-0.283218920459336,0.899,0.929,0.000229056976729789,"8","ATPsyn-Cf6"
"CG31454.6",2.66620409869012e-08,-0.399715063878197,0.018,0.184,0.000248463559956932,"8","CG31454"
"CG8745.1",2.71886383344545e-08,0.257946267075236,0.172,0.064,0.000253370920638781,"8","CG8745"
"CG31198.7",2.85270486088116e-08,-0.611237005534942,0.16,0.35,0.000265843565985515,"8","CG31198"
"CG2930.7",3.57149982984425e-08,-1.47559935792226,0.124,0.294,0.000332828069143185,"8","CG2930"
"CG12836.8",3.93199298445878e-08,-0.55353350924567,0.065,0.242,0.000366422426221714,"8","CG12836"
"Imp.5",4.89679672062822e-08,-0.38040341143785,0.604,0.7,0.000456332486395344,"8","Imp"
"CG34325.5",5.17596553286486e-08,-0.39541199713426,0.018,0.179,0.000482348228007676,"8","CG34325"
"CG12746.3",5.36953776108906e-08,0.315882420616779,0.757,0.582,0.000500387223955889,"8","CG12746"
"CG7191.8",5.76075418665665e-08,-2.23165259186997,0.16,0.341,0.000536844682654533,"8","CG7191"
"CG10170.5",6.01211542332942e-08,-0.458116018721572,0.391,0.537,0.000560269036300068,"8","CG10170"
"ry.3",6.17731608181828e-08,0.253714150340218,0.314,0.158,0.000575664085664646,"8","ry"
"CG12730",6.64342119519919e-08,0.252668843504229,0.485,0.285,0.000619100421180612,"8","CG12730"
"CG6770.3",6.84529872664995e-08,0.286516319512359,0.97,0.882,0.000637913388336509,"8","CG6770"
"unc-13-4A.6",8.5441993978305e-08,0.33350080377258,0.911,0.724,0.000796233941883824,"8","unc-13-4A"
"CG2918.2",8.86526294873884e-08,-0.431137863766232,0.456,0.586,0.000826153854192972,"8","CG2918"
"Sep2",9.25228906125884e-08,0.278285417037698,0.663,0.474,0.000862220817618712,"8","Sep2"
"Plc21C.5",9.64357911567189e-08,-0.357580290604368,0.006,0.155,0.000898685137789463,"8","Plc21C"
"Tim8.2",9.88124328515783e-08,-0.371366497092358,0.444,0.578,0.000920833061743858,"8","Tim8"
"Ret.3",1.0012624552925e-07,-0.36105993989747,0.006,0.154,0.000933076482087079,"8","Ret"
"lectin-37Db.8",1.01827664971078e-07,-0.815567475361018,0.302,0.457,0.000948932009865474,"8","lectin-37Db"
"CG42321.6",1.05304718136069e-07,-0.447456751558277,0.118,0.301,0.000981334668310031,"8","CG42321"
"CG3800.3",1.08244287026447e-07,-0.315665309720043,0.805,0.829,0.00100872851079946,"8","CG3800"
"sqd.1",1.09428653201254e-07,-0.294651696647155,0.769,0.871,0.00101976561918248,"8","sqd"
"CG43218.7",1.17514823731527e-07,-0.882380665889281,0.041,0.201,0.0010951206423541,"8","CG43218"
"bai.1",1.29372137966708e-07,-0.323407112475756,0.491,0.641,0.00120561895371175,"8","bai"
"CG10249.4",1.30674594073432e-07,-0.43339544005763,0.231,0.407,0.00121775654217031,"8","CG10249"
"hth.8",1.43567598663583e-07,-0.594517422676186,0.03,0.184,0.00133790645194593,"8","hth"
"cype.5",1.52251872104622e-07,-0.258803295121991,0.97,0.961,0.00141883519614298,"8","cype"
"CG14516.7",1.64516289962323e-07,-0.479659460138346,0.036,0.19,0.00153312730615889,"8","CG14516"
"msi.3",1.73947789832891e-07,-0.363640863591245,0.071,0.243,0.00162101945345271,"8","msi"
"Traf-like.6",1.8188683975476e-07,0.257495212686561,0.538,0.332,0.00169500345967461,"8","Traf-like"
"CG11151.3",1.86405691554727e-07,-0.38045443593654,0.456,0.609,0.0017371146395985,"8","CG11151"
"ITP.2",1.87420197193355e-07,-0.391301192650847,0.041,0.201,0.00174656881764487,"8","ITP"
"Tsp66E.8",2.0205338456544e-07,-0.50434351022471,0.006,0.148,0.00188293549076533,"8","Tsp66E"
"CG42336",2.03736792704267e-07,0.280910780847942,0.621,0.418,0.00189862317121107,"8","CG42336"
"CG11309.6",2.18314449009279e-07,-0.431355693769082,0.379,0.549,0.00203447235031747,"8","CG11309"
"smp-30.7",2.32870740021174e-07,-1.13088789112215,0.675,0.717,0.00217012242625732,"8","smp-30"
"caps.2",2.40518026840557e-07,-0.375640537984125,0.13,0.302,0.00224138749212715,"8","caps"
"Ald.4",2.49460732356477e-07,-0.297617925033213,0.911,0.913,0.00232472456483001,"8","Ald"
"Gpb5.5",2.6230230943343e-07,-0.420683157153927,0.053,0.214,0.00244439522161014,"8","Gpb5"
"Hsp68.3",2.70214732273085e-07,0.360422454777691,0.728,0.561,0.00251813109005288,"8","Hsp68"
"Hsc70Cb.1",3.42224842321597e-07,-0.352340410974208,0.308,0.482,0.00318919330559496,"8","Hsc70Cb"
"RpL22.3",3.90041694203582e-07,-0.295920892241784,0.834,0.867,0.00363479854828318,"8","RpL22"
"Cyt-c-p.3",4.1334864995079e-07,-0.263691009091831,0.905,0.904,0.00385199606889141,"8","Cyt-c-p"
"sens-2.7",4.48377950616311e-07,-0.360709092895829,0.006,0.142,0.0041784341217934,"8","sens-2"
"HmgZ.1",5.07487358522361e-07,-0.256955762527169,0.917,0.919,0.00472927469406989,"8","HmgZ"
"Hk.8",5.4373168040697e-07,-0.690712795050142,0.142,0.3,0.00506703552971256,"8","Hk"
"CG34380.6",5.96873943922639e-07,-0.36013911517472,0.041,0.195,0.00556226828341507,"8","CG34380"
"Pde6.2",6.21906235268654e-07,-0.388831301526235,0.16,0.341,0.00579554420646858,"8","Pde6"
"OstStt3.3",6.25339856911487e-07,-0.387841972754321,0.408,0.556,0.00582754212655815,"8","OstStt3"
"CG5849",6.42529882875916e-07,-0.331194210963952,0.053,0.207,0.00598773597852066,"8","CG5849"
"CG17646.7",6.77054580761218e-07,-0.658119974300554,0.219,0.366,0.00630947163811379,"8","CG17646"
"dnc.3",8.03549740275868e-07,-0.38516231590926,0.343,0.507,0.00748828002963082,"8","dnc"
"Gnmt.5",8.18834645030686e-07,-0.414616320244749,0.337,0.478,0.00763072005704096,"8","Gnmt"
"CG11367.5",8.36451900022012e-07,-0.408414641938881,0.059,0.207,0.00779489525630513,"8","CG11367"
"bnl.6",8.8803377423791e-07,-0.387625982106704,0.077,0.241,0.00827558674212308,"8","bnl"
"Buffy.4",9.03365300635976e-07,-0.354194119373131,0.053,0.203,0.00841846123662666,"8","Buffy"
"CG9302.4",9.35956053408239e-07,-0.360231636691285,0.107,0.264,0.00872217446171138,"8","CG9302"
"CG3887.2",1.01044752853804e-06,-0.330956549205362,0.426,0.564,0.00941636051844597,"8","CG3887"
"CG15784.6",1.04857543538648e-06,-0.800598630744671,0.272,0.408,0.00977167448236657,"8","CG15784"
"CG6424.4",1.15258695058902e-06,0.256481084807516,0.722,0.52,0.0107409577925391,"8","CG6424"
"l(2)k12914.1",1.1562718948893e-06,-0.361623556198199,0.42,0.558,0.0107752977884734,"8","l(2)k12914"
"blw.2",1.18226771163053e-06,-0.279686260658083,0.834,0.843,0.0110175528046849,"8","blw"
"GstT4.4",1.18592602265098e-06,-0.924414532791039,0.041,0.183,0.0110516446050844,"8","GstT4"
"NK7.1.5",1.19147900727607e-06,-0.364985180163811,0.036,0.175,0.0111033928688057,"8","NK7.1"
"CR34335.3",1.29270450797492e-06,-0.466571633530382,0.917,0.939,0.0120467133098183,"8","CR34335"
"Cyp12c1.3",1.31019405023036e-06,-0.331732559514653,0.03,0.168,0.0122096983540967,"8","Cyp12c1"
"Xbp1.1",1.39095297504966e-06,-0.27519428887647,0.805,0.854,0.0129622907744878,"8","Xbp1"
"eIF-2beta.3",1.4984883511815e-06,-0.282817510535109,0.68,0.77,0.0139644129446604,"8","eIF-2beta"
"Tet.2",1.5672954303617e-06,-0.396661987027785,0.107,0.264,0.0146056261155406,"8","Tet"
"CG44774.1",1.64263423328247e-06,-0.325221540979663,0.302,0.47,0.0153077084199593,"8","CG44774"
"CG33229.1",1.68069858954263e-06,-0.348699970773153,0.26,0.416,0.0156624301559478,"8","CG33229"
"l(3)neo18.1",1.71355196861111e-06,-0.32024738355746,0.562,0.685,0.015968590795487,"8","l(3)neo18"
"fz2",1.7213486499274e-06,0.273400488084284,0.527,0.356,0.0160412480686734,"8","fz2"
"l(3)neo38.4",1.75368798151736e-06,-0.335528291648836,0.456,0.588,0.0163426182997603,"8","l(3)neo38"
"Prosbeta4.2",1.78072501506336e-06,-0.336636980253987,0.473,0.597,0.0165945764153755,"8","Prosbeta4"
"Hsp70Bc.3",1.7995925320851e-06,0.312249549724836,0.769,0.612,0.016770402806501,"8","Hsp70Bc"
"CR42839.1",1.82942793978047e-06,-0.324167692585507,0.059,0.206,0.0170484389708142,"8","CR42839"
"lab.7",1.85622282614039e-06,-0.301578078748675,0.006,0.129,0.0172981405168023,"8","lab"
"Cyp4ad1.5",1.92806231940237e-06,-0.330200560590598,0.012,0.139,0.0179676127545107,"8","Cyp4ad1"
"CG9306.3",1.97353513004445e-06,-0.281548397911645,0.615,0.712,0.0183913738768842,"8","CG9306"
"Myo61F.6",1.98926155851685e-06,-0.383194299487438,0.13,0.282,0.0185379284638186,"8","Myo61F"
"CG2811.2",2.07383600529771e-06,-0.304332769527288,0.402,0.538,0.0193260777333694,"8","CG2811"
"PyK.4",2.0850593816333e-06,-0.27867231255504,0.704,0.804,0.0194306683774407,"8","PyK"
"PGRP-LB.5",2.15661070927685e-06,-0.517217390669051,0.189,0.345,0.020097455199751,"8","PGRP-LB"
"CG15772.6",2.21777163685033e-06,-0.457512432779817,0.148,0.295,0.0206674138838083,"8","CG15772"
"CG5096.4",2.23720952143354e-06,-0.289084087586124,0.799,0.836,0.0208485555302391,"8","CG5096"
"Pomp.3",2.25372653729001e-06,-0.283527389480319,0.633,0.728,0.0210024776010056,"8","Pomp"
"Mdh2.3",2.28914216685569e-06,-0.286341138372251,0.663,0.763,0.0213325158529282,"8","Mdh2"
"CG7637.2",2.30643434021947e-06,-0.353203090076042,0.314,0.46,0.0214936616165052,"8","CG7637"
"Ostgamma.3",2.36463674612018e-06,-0.338231607430776,0.556,0.658,0.022036049837094,"8","Ostgamma"
"Ugt86Dh.3",2.39217678598273e-06,-0.310159461418074,0.018,0.147,0.0222926954685731,"8","Ugt86Dh"
"Cyp311a1.8",2.45176101179002e-06,-0.416961740935894,0.012,0.136,0.0228479608688712,"8","Cyp311a1"
"bic.2",2.50400017090504e-06,-0.261289348354972,0.787,0.846,0.0233347775926641,"8","bic"
"CG32369.7",2.60181284983194e-06,-0.455209091905346,0.432,0.562,0.0242462939475838,"8","CG32369"
"CG2865",2.73121407535014e-06,0.30102389801088,0.556,0.382,0.025452183968188,"8","CG2865"
"Spp.2",2.75266998152197e-06,-0.336915292272497,0.272,0.419,0.0256521315578032,"8","Spp"
"levy.3",2.81560957403099e-06,-0.260519887436202,0.935,0.923,0.0262386656203948,"8","levy"
"CG13284.7",2.83305554860756e-06,-0.592703519046301,0.55,0.61,0.0264012446574739,"8","CG13284"
"CG11267.4",2.92650486928849e-06,-0.313852260439225,0.615,0.728,0.0272720988768994,"8","CG11267"
"CG1578.4",2.96602094258351e-06,-0.345122906464435,0.112,0.265,0.0276403491639357,"8","CG1578"
"BG642312.6",3.07074937982857e-06,-0.33390565944478,0,0.115,0.0286163134706225,"8","BG642312"
"CG15168.2",3.1189208528492e-06,-0.32756071834975,0.598,0.701,0.0290652234277017,"8","CG15168"
"CG14476.1",3.5229616925956e-06,-0.321408192780263,0.367,0.525,0.0328304800132984,"8","CG14476"
"l(1)G0469.4",3.72166995272252e-06,-0.347117670563507,0.041,0.174,0.0346822422894212,"8","l(1)G0469"
"CG2065.7",3.72259500846239e-06,-0.711179472607175,0.13,0.273,0.034690862883861,"8","CG2065"
"CR44724.2",3.98291249121899e-06,-0.320146098468164,0.065,0.206,0.0371167615056698,"8","CR44724"
"baz.3",4.02138246531521e-06,-0.387224148987299,0.136,0.288,0.0374752631942724,"8","baz"
"raw",4.36452052413179e-06,-0.325552016772021,0.101,0.253,0.0406729667643842,"8","raw"
"Prosalpha5.2",4.53027415982657e-06,-0.300526376584114,0.391,0.52,0.0422176248954238,"8","Prosalpha5"
"sm.2",4.55201570276638e-06,-0.304822004905345,0.503,0.624,0.0424202343340799,"8","sm"
"grsm.5",4.94311635808744e-06,-0.426513228976456,0.201,0.346,0.0460649013410169,"8","grsm"
"CG8860.2",4.9577125817396e-06,-0.317908866016875,0.556,0.664,0.0462009235492313,"8","CG8860"
"Nop56.2",5.00144893416897e-06,-0.35027168347567,0.195,0.341,0.0466085026175206,"8","Nop56"
"CG16723.6",5.65000769533573e-06,-0.406863895305259,0.024,0.145,0.0526524217128337,"8","CG16723"
"rost.4",5.65318342845453e-06,-0.329586207201943,0.03,0.157,0.0526820163697678,"8","rost"
"Trim9.2",5.93966803769959e-06,0.264054188511333,0.521,0.362,0.0553517664433225,"8","Trim9"
"Ran.1",6.00422862390762e-06,-0.272264739139324,0.604,0.681,0.0559534065461951,"8","Ran"
"kek5.3",6.13142370022808e-06,-0.362210562897947,0.16,0.301,0.0571387374624255,"8","kek5"
"CG12163.1",6.28864744589719e-06,-0.31965864871938,0.361,0.498,0.0586039055483159,"8","CG12163"
"CG31343.6",6.32042806429314e-06,-0.386025300101274,0.012,0.127,0.0589000691311477,"8","CG31343"
"Gp93.1",6.58662700111638e-06,-0.351031094369159,0.42,0.571,0.0613807770234036,"8","Gp93"
"CG7433.3",6.65081889756853e-06,-0.503379034037055,0.609,0.67,0.0619789813064412,"8","CG7433"
"Men.6",7.50109970700045e-06,-0.352674818716919,0.148,0.303,0.0699027481695372,"8","Men"
"Jafrac2.2",7.52120684726062e-06,-0.33693164248254,0.308,0.441,0.0700901266096217,"8","Jafrac2"
"CG42259.7",7.75152601270274e-06,-0.579303304369867,0.178,0.322,0.0722364709123768,"8","CG42259"
"Sem1.2",7.81600351017236e-06,-0.275856296516217,0.751,0.81,0.0728373367112962,"8","Sem1"
"R.4",7.85868335178594e-06,-0.259873575410136,0.751,0.779,0.0732350701552932,"8","R"
"TyrRII.4",8.2620132005282e-06,-0.313269120094293,0.03,0.15,0.0769937010157223,"8","TyrRII"
"FK506-bp1.2",8.35910373477705e-06,-0.321200613071793,0.148,0.294,0.0778984877043873,"8","FK506-bp1"
"eIF-4E",8.57513170799834e-06,-0.272100141158977,0.609,0.704,0.0799116523868365,"8","eIF-4E"
"Nplp2.8",8.59962552945141e-06,-2.05384137388922,0.178,0.317,0.0801399103089577,"8","Nplp2"
"cindr.3",8.61683184531021e-06,-0.378740344550748,0.26,0.404,0.0803002559664459,"8","cindr"
"Coprox.1",8.70249336045756e-06,-0.29631115583356,0.213,0.371,0.081098535626104,"8","Coprox"
"kraken.7",8.95469600540823e-06,-0.799154134339224,0.402,0.495,0.0834488120743993,"8","kraken"
"CG13868.3",9.13080074809898e-06,-0.381607795593805,0.172,0.33,0.0850899321715344,"8","CG13868"
"CG9312.7",9.36844148664284e-06,-0.705835972363308,0.071,0.201,0.0873045062140246,"8","CG9312"
"CG7911.2",9.38726174249573e-06,-0.333541017726009,0.331,0.47,0.0874798921783178,"8","CG7911"
"Ance.7",1.03632809879496e-05,-0.607466221849116,0.006,0.114,0.096575415526702,"8","Ance"
"stai.7",1.08192921625507e-05,-0.378362248655788,0.142,0.29,0.10082498366281,"8","stai"
"l(3)01239.2",1.15855269842297e-05,-0.326366712561793,0.402,0.526,0.107965525966036,"8","l(3)01239"
"CG13575.8",1.15909983982548e-05,-0.355182662644995,0.018,0.131,0.108016514073336,"8","CG13575"
"CG3621.3",1.17139647390126e-05,-0.292557039154754,0.491,0.596,0.109162437402859,"8","CG3621"
"hbn.8",1.20786867169428e-05,-0.472963123320508,0.012,0.122,0.11256128151519,"8","hbn"
"Spase25.3",1.26683518626018e-05,-0.289577187444925,0.604,0.678,0.118056371007587,"8","Spase25"
"Hsp26.3",1.26776675360859e-05,0.261947840722012,0.959,0.888,0.118143183768784,"8","Hsp26"
"MtnC.7",1.29384709935464e-05,-0.925573383120221,0.107,0.238,0.120573611188859,"8","MtnC"
"CG1637",1.31053851370415e-05,-0.320883617437894,0.249,0.392,0.12212908409209,"8","CG1637"
"vig2.1",1.34956396381657e-05,-0.305034153861868,0.331,0.467,0.125765865788066,"8","vig2"
"CG42708.6",1.36349561198652e-05,-0.362451574365753,0.041,0.166,0.127064156081024,"8","CG42708"
"CG6018.4",1.37266768690496e-05,-0.311031140890659,0.651,0.699,0.127918901742673,"8","CG6018"
"CG6020.3",1.37298262225626e-05,-0.268404639631182,0.467,0.594,0.127948250568061,"8","CG6020"
